order_id,customer_id,product_id,order_timestamp,quantity,unit_price,currency,payment_method,order_status,country,city,sales_channel,shipping_cost,discount,total_amount,created_at
182,1502,692,2024-11-19,2,105.2,USD,debit_card,paid,Uruguay,Montevideo,web,18.35,13.58,196.82,2025-12-18 04:32:18.745153
183,1766,521,2024-09-27,2,160.35,USD,credit_card,cancelled,Uruguay,Buenos Aires,mobile_app,19.01,23.8,296.9,2025-12-18 04:32:18.745153
184,1397,619,2024-07-13,1,70.91,USD,credit_card,created,Argentina,Buenos Aires,web,2.11,23.07,47.839999999999996,2025-12-18 04:32:18.745153
185,1870,709,2024-10-06,1,142.57,USD,transfer,paid,Chile,Buenos Aires,web,10.35,20.03,122.53999999999999,2025-12-18 04:32:18.745153
186,1794,769,2024-10-09,3,41.56,USD,transfer,shipped,Argentina,Santiago,mobile_app,2.44,25.64,99.04,2025-12-18 04:32:18.745153
187,1392,691,2024-02-09,4,151.37,USD,credit_card,delivered,Argentina,Montevideo,mobile_app,18.36,28.18,577.3000000000001,2025-12-18 04:32:18.745153
188,1206,674,2024-07-07,1,51.02,USD,paypal,cancelled,Chile,Santiago,web,11.33,17.4,33.620000000000005,2025-12-18 04:32:18.745153
189,1014,784,2024-06-12,4,32.99,USD,transfer,shipped,Uruguay,Sao Paulo,mobile_app,3.35,7.12,124.84,2025-12-18 04:32:18.745153
190,1857,703,2024-01-24,3,41.15,USD,credit_card,paid,Argentina,Sao Paulo,web,3.98,11.96,111.48999999999998,2025-12-18 04:32:18.745153
191,1553,663,2024-01-24,4,40.5,USD,transfer,cancelled,Argentina,Buenos Aires,mobile_app,8.9,22.75,139.25,2025-12-18 04:32:18.745153
192,1891,750,2024-01-04,2,105.01,USD,credit_card,created,Argentina,Sao Paulo,web,18.92,19.53,190.49,2025-12-18 04:32:18.745153
193,1460,726,2024-11-18,4,169.74,USD,transfer,delivered,Uruguay,Montevideo,mobile_app,14.47,5.33,673.63,2025-12-18 04:32:18.745153
194,1690,506,2024-10-16,3,20.52,USD,transfer,paid,Argentina,Sao Paulo,web,17.62,1.54,60.02,2025-12-18 04:32:18.745153
195,1574,528,2024-06-29,3,142.86,USD,debit_card,delivered,Brazil,Buenos Aires,mobile_app,8.6,20.49,408.09000000000003,2025-12-18 04:32:18.745153
196,1863,532,2024-09-04,3,132.6,USD,credit_card,cancelled,Chile,Santiago,web,2.78,7.53,390.27,2025-12-18 04:32:18.745153
197,1742,633,2024-04-25,4,175.14,USD,credit_card,shipped,Brazil,Sao Paulo,web,19.54,14.99,685.5699999999999,2025-12-18 04:32:18.745153
198,1240,578,2024-10-05,2,52.61,USD,credit_card,delivered,Uruguay,Montevideo,web,2.31,22.4,82.82,2025-12-18 04:32:18.745153
199,1563,557,2024-12-30,1,92.77,USD,credit_card,created,Argentina,Montevideo,mobile_app,19.06,16.88,75.89,2025-12-18 04:32:18.745153
200,1095,525,2024-03-09,2,185.54,USD,transfer,paid,Chile,Montevideo,mobile_app,8.64,2.5,368.58,2025-12-18 04:32:18.745153
201,1899,725,2024-12-16,4,133.7,USD,debit_card,created,Argentina,Santiago,web,2.18,5.57,529.2299999999999,2025-12-18 04:32:18.745153
202,1733,784,2024-09-10,4,80.81,USD,debit_card,delivered,Uruguay,Montevideo,web,14.4,6.58,316.66,2025-12-18 04:32:18.745153
203,1484,503,2024-06-29,1,30.63,USD,paypal,shipped,Chile,Buenos Aires,web,19.65,7.74,22.89,2025-12-18 04:32:18.745153
204,1406,598,2024-11-13,4,56.18,USD,credit_card,shipped,Brazil,Buenos Aires,web,19.38,16.96,207.76,2025-12-18 04:32:18.745153
205,1230,538,2024-06-17,3,118.34,USD,paypal,created,Chile,Montevideo,mobile_app,4.9,15.12,339.9,2025-12-18 04:32:18.745153
206,1748,770,2024-11-08,3,145.04,USD,transfer,cancelled,Argentina,Sao Paulo,mobile_app,5.26,6.09,429.03000000000003,2025-12-18 04:32:18.745153
207,1654,784,2024-09-05,3,29.26,USD,paypal,cancelled,Chile,Montevideo,mobile_app,12.18,2.03,85.75,2025-12-18 04:32:18.745153
208,1170,656,2024-07-06,3,121.92,USD,credit_card,shipped,Uruguay,Buenos Aires,web,13.47,5.14,360.62,2025-12-18 04:32:18.745153
209,1540,574,2024-02-23,3,112.32,USD,debit_card,created,Uruguay,Buenos Aires,web,15.31,29.53,307.42999999999995,2025-12-18 04:32:18.745153
210,1035,787,2024-11-21,4,105.22,USD,debit_card,created,Chile,Buenos Aires,mobile_app,5.26,14.06,406.82,2025-12-18 04:32:18.745153
211,1524,629,2024-12-22,1,139.57,USD,credit_card,created,Uruguay,Sao Paulo,mobile_app,19.26,26.02,113.55,2025-12-18 04:32:18.745153
212,1159,674,2024-11-08,1,168.3,USD,transfer,delivered,Uruguay,Sao Paulo,mobile_app,13.5,25.46,142.84,2025-12-18 04:32:18.745153
213,1838,583,2024-05-17,3,67.98,USD,credit_card,cancelled,Uruguay,Sao Paulo,mobile_app,17.25,15.35,188.59,2025-12-18 04:32:18.745153
214,1698,521,2024-06-16,4,178.36,USD,transfer,cancelled,Brazil,Buenos Aires,web,11.72,21.2,692.24,2025-12-18 04:32:18.745153
215,1242,526,2024-04-12,2,36.32,USD,debit_card,delivered,Argentina,Santiago,web,9.46,5.78,66.86,2025-12-18 04:32:18.745153
216,1085,694,2024-03-25,2,38.74,USD,transfer,paid,Uruguay,Montevideo,web,19.59,20.65,56.830000000000005,2025-12-18 04:32:18.745153
217,1795,735,2024-11-12,4,57.02,USD,credit_card,delivered,Chile,Montevideo,mobile_app,12.48,8.17,219.91000000000003,2025-12-18 04:32:18.745153
218,1577,591,2024-07-30,3,28.31,USD,credit_card,created,Uruguay,Buenos Aires,web,17.6,24.96,59.96999999999999,2025-12-18 04:32:18.745153
219,1681,520,2024-01-03,1,49.91,USD,credit_card,delivered,Brazil,Sao Paulo,mobile_app,19.16,2.51,47.4,2025-12-18 04:32:18.745153
220,1556,583,2024-06-27,4,25.75,USD,transfer,created,Chile,Santiago,mobile_app,14.16,23.19,79.81,2025-12-18 04:32:18.745153
221,1573,761,2024-12-07,2,165.24,USD,transfer,shipped,Argentina,Santiago,mobile_app,11.88,3.0,327.48,2025-12-18 04:32:18.745153
222,1952,646,2024-10-29,2,32.1,USD,transfer,created,Chile,Sao Paulo,mobile_app,2.06,26.44,37.760000000000005,2025-12-18 04:32:18.745153
223,1645,756,2024-11-27,2,150.72,USD,debit_card,cancelled,Chile,Montevideo,mobile_app,2.72,9.13,292.31,2025-12-18 04:32:18.745153
224,1795,557,2024-02-07,3,14.34,USD,paypal,delivered,Chile,Montevideo,web,5.62,19.63,23.389999999999997,2025-12-18 04:32:18.745153
225,1027,514,2024-08-26,2,189.96,USD,paypal,created,Chile,Santiago,web,5.35,14.63,365.29,2025-12-18 04:32:18.745153
226,1619,661,2024-06-17,4,143.68,USD,credit_card,paid,Uruguay,Santiago,web,6.59,10.99,563.73,2025-12-18 04:32:18.745153
227,1555,662,2024-12-08,4,6.33,USD,debit_card,shipped,Argentina,Sao Paulo,mobile_app,7.49,19.36,5.960000000000001,2025-12-18 04:32:18.745153
228,1339,780,2024-11-09,2,153.95,USD,transfer,paid,Uruguay,Montevideo,web,8.48,28.43,279.46999999999997,2025-12-18 04:32:18.745153
229,1797,779,2024-11-01,4,105.25,USD,credit_card,paid,Brazil,Santiago,mobile_app,9.57,1.24,419.76,2025-12-18 04:32:18.745153
230,1957,511,2024-01-30,2,156.98,USD,debit_card,paid,Brazil,Montevideo,web,3.78,27.57,286.39,2025-12-18 04:32:18.745153
231,1330,773,2024-07-08,2,106.89,USD,credit_card,shipped,Chile,Santiago,mobile_app,2.76,18.27,195.51,2025-12-18 04:32:18.745153
232,1639,770,2024-12-22,1,130.0,USD,debit_card,shipped,Uruguay,Sao Paulo,mobile_app,14.13,24.22,105.78,2025-12-18 04:32:18.745153
233,1505,707,2024-01-25,3,158.33,USD,debit_card,shipped,Uruguay,Montevideo,web,11.67,11.52,463.47,2025-12-18 04:32:18.745153
234,1347,526,2024-04-21,3,84.0,USD,paypal,shipped,Argentina,Santiago,mobile_app,9.99,14.16,237.84,2025-12-18 04:32:18.745153
235,1472,571,2024-07-24,1,5.53,USD,credit_card,paid,Argentina,Santiago,web,13.42,26.07,0.0,2025-12-18 04:32:18.745153
236,1230,559,2024-07-03,1,170.74,USD,transfer,cancelled,Argentina,Santiago,web,16.9,12.45,158.29000000000002,2025-12-18 04:32:18.745153
237,1189,644,2024-02-16,3,79.27,USD,paypal,cancelled,Uruguay,Santiago,web,9.7,16.04,221.77,2025-12-18 04:32:18.745153
238,1224,592,2024-08-15,2,101.73,USD,paypal,shipped,Argentina,Sao Paulo,mobile_app,13.54,0.61,202.85,2025-12-18 04:32:18.745153
239,1384,507,2024-02-08,2,6.51,USD,transfer,delivered,Argentina,Montevideo,mobile_app,19.16,4.76,8.26,2025-12-18 04:32:18.745153
240,1376,578,2024-01-16,3,100.96,USD,debit_card,created,Argentina,Montevideo,mobile_app,17.11,19.25,283.63,2025-12-18 04:32:18.745153
241,1282,526,2024-01-22,2,197.37,USD,transfer,delivered,Chile,Buenos Aires,mobile_app,9.67,21.51,373.23,2025-12-18 04:32:18.745153
242,1957,673,2024-07-31,1,59.26,USD,credit_card,delivered,Brazil,Montevideo,web,13.6,17.48,41.78,2025-12-18 04:32:18.745153
243,1632,549,2024-11-05,2,82.11,USD,transfer,delivered,Brazil,Buenos Aires,mobile_app,5.19,4.3,159.92,2025-12-18 04:32:18.745153
244,1627,698,2024-05-28,2,139.0,USD,debit_card,cancelled,Uruguay,Santiago,web,12.09,13.36,264.64,2025-12-18 04:32:18.745153
245,1972,680,2024-08-28,4,163.88,USD,transfer,created,Uruguay,Sao Paulo,web,19.66,10.65,644.87,2025-12-18 04:32:18.745153
246,1744,523,2024-09-28,4,86.39,USD,debit_card,delivered,Chile,Sao Paulo,mobile_app,11.33,14.87,330.69,2025-12-18 04:32:18.745153
247,1258,545,2024-02-28,4,65.39,USD,debit_card,shipped,Brazil,Santiago,mobile_app,18.7,26.11,235.45,2025-12-18 04:32:18.745153
248,1358,514,2024-10-13,2,187.88,USD,credit_card,cancelled,Argentina,Buenos Aires,web,9.33,23.28,352.48,2025-12-18 04:32:18.745153
249,1709,652,2024-07-20,3,137.04,USD,transfer,shipped,Argentina,Santiago,mobile_app,19.98,2.52,408.6,2025-12-18 04:32:18.745153
250,1455,721,2024-02-01,1,28.21,USD,transfer,shipped,Uruguay,Sao Paulo,web,12.43,26.71,1.5,2025-12-18 04:32:18.745153
251,1410,705,2024-06-10,2,18.44,USD,credit_card,delivered,Brazil,Sao Paulo,mobile_app,2.76,14.15,22.730000000000004,2025-12-18 04:32:18.745153
252,1648,772,2024-09-11,3,99.29,USD,debit_card,shipped,Uruguay,Montevideo,mobile_app,12.56,22.32,275.55,2025-12-18 04:32:18.745153
253,1317,735,2024-09-10,2,47.92,USD,transfer,created,Uruguay,Buenos Aires,web,6.94,4.2,91.64,2025-12-18 04:32:18.745153
254,1676,727,2024-01-09,1,54.53,USD,credit_card,shipped,Argentina,Montevideo,web,2.58,20.12,34.41,2025-12-18 04:32:18.745153
255,1224,508,2024-05-18,2,176.15,USD,debit_card,delivered,Argentina,Sao Paulo,web,16.78,7.09,345.21000000000004,2025-12-18 04:32:18.745153
256,1818,665,2024-01-10,1,22.47,USD,credit_card,shipped,Brazil,Sao Paulo,mobile_app,6.96,13.15,9.319999999999999,2025-12-18 04:32:18.745153
257,1233,713,2024-08-01,2,144.5,USD,transfer,cancelled,Uruguay,Montevideo,mobile_app,16.34,0.51,288.49,2025-12-18 04:32:18.745153
258,1683,616,2024-09-29,1,57.87,USD,credit_card,cancelled,Chile,Montevideo,mobile_app,7.19,4.55,53.32,2025-12-18 04:32:18.745153
259,1663,571,2024-11-19,2,153.26,USD,paypal,cancelled,Brazil,Sao Paulo,web,5.5,2.76,303.76,2025-12-18 04:32:18.745153
260,1974,563,2024-02-17,1,145.87,USD,debit_card,paid,Uruguay,Montevideo,web,19.53,7.19,138.68,2025-12-18 04:32:18.745153
261,1826,704,2024-04-20,4,6.44,USD,paypal,cancelled,Brazil,Montevideo,mobile_app,8.51,3.0,22.76,2025-12-18 04:32:18.745153
262,1373,708,2024-06-01,2,104.28,USD,paypal,cancelled,Brazil,Buenos Aires,web,12.82,20.76,187.8,2025-12-18 04:32:18.745153
263,1671,571,2024-05-02,2,32.17,USD,debit_card,paid,Brazil,Sao Paulo,mobile_app,12.98,0.87,63.470000000000006,2025-12-18 04:32:18.745153
264,1607,776,2024-12-22,3,173.91,USD,debit_card,cancelled,Chile,Santiago,web,12.09,18.53,503.20000000000005,2025-12-18 04:32:18.745153
265,1471,773,2024-04-11,3,174.96,USD,credit_card,delivered,Chile,Buenos Aires,mobile_app,18.46,4.22,520.66,2025-12-18 04:32:18.745153
266,1232,594,2024-08-28,1,86.58,USD,debit_card,cancelled,Argentina,Santiago,mobile_app,14.14,28.35,58.23,2025-12-18 04:32:18.745153
267,1691,665,2024-11-16,2,91.66,USD,paypal,cancelled,Argentina,Montevideo,mobile_app,9.27,27.99,155.32999999999998,2025-12-18 04:32:18.745153
268,1112,531,2024-07-09,1,64.14,USD,paypal,paid,Uruguay,Montevideo,web,17.52,6.77,57.370000000000005,2025-12-18 04:32:18.745153
269,1829,510,2024-08-04,4,144.74,USD,transfer,delivered,Brazil,Santiago,web,5.26,18.43,560.5300000000001,2025-12-18 04:32:18.745153
270,1496,716,2024-02-20,3,74.94,USD,debit_card,shipped,Uruguay,Montevideo,mobile_app,11.8,0.84,223.98,2025-12-18 04:32:18.745153
271,1441,788,2024-10-18,1,57.22,USD,paypal,created,Argentina,Montevideo,mobile_app,19.11,27.95,29.27,2025-12-18 04:32:18.745153
272,1563,601,2024-03-21,1,89.29,USD,transfer,delivered,Chile,Buenos Aires,mobile_app,13.26,15.69,73.60000000000001,2025-12-18 04:32:18.745153
273,1267,766,2024-03-28,3,22.84,USD,transfer,shipped,Argentina,Santiago,mobile_app,16.71,1.3,67.22,2025-12-18 04:32:18.745153
274,1509,713,2024-07-12,2,150.59,USD,credit_card,delivered,Uruguay,Buenos Aires,mobile_app,13.76,10.27,290.91,2025-12-18 04:32:18.745153
275,1806,678,2024-04-13,1,7.46,USD,paypal,shipped,Argentina,Santiago,mobile_app,17.11,2.31,5.15,2025-12-18 04:32:18.745153
276,1385,587,2024-09-27,3,130.67,USD,credit_card,shipped,Uruguay,Buenos Aires,web,19.0,11.79,380.21999999999997,2025-12-18 04:32:18.745153
277,1386,540,2024-04-05,2,40.66,USD,paypal,delivered,Uruguay,Sao Paulo,web,6.91,20.1,61.21999999999999,2025-12-18 04:32:18.745153
278,1112,575,2024-07-16,4,50.32,USD,credit_card,paid,Uruguay,Sao Paulo,web,5.05,14.1,187.18,2025-12-18 04:32:18.745153
279,1612,545,2024-01-01,3,128.95,USD,credit_card,delivered,Uruguay,Santiago,web,10.71,11.51,375.34,2025-12-18 04:32:18.745153
280,1624,659,2024-06-15,1,198.62,USD,debit_card,delivered,Argentina,Sao Paulo,mobile_app,14.63,3.57,195.05,2025-12-18 04:32:18.745153
281,1951,579,2024-05-05,4,156.65,USD,credit_card,shipped,Uruguay,Buenos Aires,mobile_app,6.09,7.35,619.25,2025-12-18 04:32:18.745153
282,1080,585,2024-11-08,2,49.04,USD,debit_card,created,Uruguay,Santiago,mobile_app,2.07,3.0,95.08,2025-12-18 04:32:18.745153
283,1698,591,2024-03-21,2,39.32,USD,transfer,shipped,Brazil,Sao Paulo,web,8.17,24.22,54.42,2025-12-18 04:32:18.745153
284,1112,647,2024-09-07,3,173.92,USD,paypal,cancelled,Uruguay,Sao Paulo,web,19.44,4.06,517.7,2025-12-18 04:32:18.745153
285,1001,660,2024-06-17,3,91.62,USD,transfer,delivered,Argentina,Santiago,mobile_app,14.51,17.86,257.0,2025-12-18 04:32:18.745153
286,1641,701,2024-03-13,3,31.73,USD,paypal,delivered,Uruguay,Sao Paulo,web,9.22,10.28,84.91,2025-12-18 04:32:18.745153
287,1219,741,2024-05-20,2,173.13,USD,transfer,paid,Chile,Sao Paulo,web,5.47,6.78,339.48,2025-12-18 04:32:18.745153
288,1565,501,2024-03-10,4,164.14,USD,paypal,shipped,Chile,Santiago,mobile_app,8.41,19.18,637.38,2025-12-18 04:32:18.745153
289,1854,724,2024-09-18,2,196.86,USD,credit_card,paid,Uruguay,Sao Paulo,mobile_app,5.06,13.71,380.01000000000005,2025-12-18 04:32:18.745153
290,1996,788,2024-12-05,1,182.4,USD,paypal,delivered,Chile,Sao Paulo,mobile_app,3.91,12.0,170.4,2025-12-18 04:32:18.745153
291,1735,732,2024-11-03,2,171.1,USD,paypal,shipped,Chile,Sao Paulo,web,18.32,17.79,324.40999999999997,2025-12-18 04:32:18.745153
292,1224,576,2024-09-01,1,15.25,USD,transfer,shipped,Argentina,Sao Paulo,mobile_app,19.96,14.74,0.5099999999999998,2025-12-18 04:32:18.745153
293,1384,615,2024-01-03,4,25.36,USD,transfer,cancelled,Brazil,Montevideo,mobile_app,4.95,9.1,92.34,2025-12-18 04:32:18.745153
294,1402,653,2024-12-02,3,115.95,USD,transfer,cancelled,Chile,Santiago,mobile_app,2.98,16.77,331.08000000000004,2025-12-18 04:32:18.745153
295,1637,602,2024-03-03,3,108.64,USD,debit_card,created,Chile,Montevideo,web,7.94,20.08,305.84000000000003,2025-12-18 04:32:18.745153
296,1129,693,2024-02-18,2,94.3,USD,debit_card,cancelled,Brazil,Montevideo,web,10.31,0.8,187.79999999999998,2025-12-18 04:32:18.745153
297,1052,665,2024-03-16,3,82.37,USD,paypal,shipped,Brazil,Buenos Aires,mobile_app,5.69,13.98,233.13000000000002,2025-12-18 04:32:18.745153
298,1683,589,2024-06-23,4,89.09,USD,paypal,cancelled,Chile,Montevideo,mobile_app,7.43,1.73,354.63,2025-12-18 04:32:18.745153
299,1729,673,2024-04-18,3,116.01,USD,credit_card,created,Uruguay,Montevideo,web,5.62,5.59,342.44000000000005,2025-12-18 04:32:18.745153
300,1671,621,2024-07-01,2,5.4,USD,credit_card,delivered,Chile,Buenos Aires,web,15.94,16.82,0.0,2025-12-18 04:32:18.745153
301,1709,642,2024-07-10,4,55.84,USD,paypal,cancelled,Uruguay,Sao Paulo,mobile_app,14.83,25.99,197.37,2025-12-18 04:32:18.745153
302,1415,605,2024-03-05,1,106.06,USD,debit_card,shipped,Uruguay,Sao Paulo,web,13.43,26.48,79.58,2025-12-18 04:32:18.745153
303,1246,622,2024-12-02,2,145.83,USD,paypal,delivered,Uruguay,Montevideo,mobile_app,8.97,2.1,289.56,2025-12-18 04:32:18.745153
304,1835,508,2024-09-27,1,38.96,USD,credit_card,shipped,Brazil,Buenos Aires,mobile_app,18.36,12.57,26.39,2025-12-18 04:32:18.745153
305,1438,761,2024-04-09,4,111.64,USD,debit_card,delivered,Chile,Sao Paulo,web,19.45,17.49,429.07,2025-12-18 04:32:18.745153
306,1202,572,2024-02-01,2,144.32,USD,debit_card,shipped,Chile,Buenos Aires,mobile_app,5.13,4.41,284.22999999999996,2025-12-18 04:32:18.745153
307,1183,722,2024-12-17,2,91.7,USD,credit_card,cancelled,Argentina,Santiago,mobile_app,6.01,22.96,160.44,2025-12-18 04:32:18.745153
308,1122,540,2024-05-07,4,10.28,USD,paypal,cancelled,Brazil,Santiago,web,11.46,22.33,18.79,2025-12-18 04:32:18.745153
309,1400,703,2024-12-04,3,92.61,USD,transfer,created,Argentina,Santiago,mobile_app,3.64,27.1,250.73,2025-12-18 04:32:18.745153
310,1766,763,2024-02-12,2,62.81,USD,paypal,delivered,Argentina,Santiago,web,9.86,0.25,125.37,2025-12-18 04:32:18.745153
311,1293,677,2024-03-18,2,186.28,USD,paypal,created,Uruguay,Montevideo,mobile_app,12.47,6.5,366.06,2025-12-18 04:32:18.745153
312,1279,583,2024-11-09,1,29.3,USD,credit_card,paid,Brazil,Santiago,mobile_app,11.4,24.82,4.48,2025-12-18 04:32:18.745153
313,1836,610,2024-10-15,3,132.23,USD,debit_card,cancelled,Argentina,Santiago,web,7.96,20.12,376.56999999999994,2025-12-18 04:32:18.745153
314,1883,750,2024-09-26,1,15.28,USD,credit_card,delivered,Chile,Buenos Aires,web,11.76,26.83,0.0,2025-12-18 04:32:18.745153
315,1609,506,2024-06-10,1,92.0,USD,paypal,created,Argentina,Sao Paulo,web,19.26,1.72,90.28,2025-12-18 04:32:18.745153
316,1197,583,2024-07-07,3,113.03,USD,transfer,created,Brazil,Buenos Aires,web,5.71,17.91,321.18,2025-12-18 04:32:18.745153
317,1981,707,2024-09-03,3,63.1,USD,transfer,paid,Chile,Montevideo,web,13.79,17.07,172.23000000000002,2025-12-18 04:32:18.745153
318,1906,521,2024-08-03,4,93.74,USD,transfer,created,Chile,Santiago,web,2.78,1.07,373.89,2025-12-18 04:32:18.745153
319,1510,502,2024-11-10,3,36.89,USD,credit_card,shipped,Chile,Sao Paulo,mobile_app,3.2,15.41,95.26,2025-12-18 04:32:18.745153
320,1751,626,2024-12-04,2,64.3,USD,debit_card,cancelled,Uruguay,Sao Paulo,web,11.93,18.29,110.31,2025-12-18 04:32:18.745153
321,1143,796,2024-06-16,3,126.12,USD,credit_card,created,Chile,Santiago,mobile_app,3.89,5.74,372.62,2025-12-18 04:32:18.745153
322,1608,687,2024-12-04,4,63.85,USD,transfer,created,Uruguay,Santiago,web,2.4,8.2,247.20000000000002,2025-12-18 04:32:18.745153
323,1200,513,2024-07-11,4,180.45,USD,paypal,paid,Uruguay,Montevideo,mobile_app,5.09,19.21,702.5899999999999,2025-12-18 04:32:18.745153
324,1123,511,2024-10-09,4,127.54,USD,debit_card,shipped,Argentina,Montevideo,mobile_app,12.17,14.05,496.11,2025-12-18 04:32:18.745153
325,1186,586,2024-12-01,3,90.54,USD,credit_card,created,Argentina,Santiago,web,14.66,25.74,245.88,2025-12-18 04:32:18.745153
326,1325,511,2024-01-13,3,12.56,USD,credit_card,cancelled,Chile,Santiago,mobile_app,5.64,10.27,27.41,2025-12-18 04:32:18.745153
327,1463,524,2024-08-27,1,102.41,USD,debit_card,cancelled,Brazil,Santiago,mobile_app,14.03,8.0,94.41,2025-12-18 04:32:18.745153
328,1348,742,2024-11-15,1,154.13,USD,debit_card,created,Chile,Santiago,mobile_app,5.28,29.55,124.58,2025-12-18 04:32:18.745153
329,1770,621,2024-05-26,2,56.78,USD,paypal,shipped,Argentina,Sao Paulo,web,13.04,27.33,86.23,2025-12-18 04:32:18.745153
330,1659,646,2024-07-22,1,162.32,USD,debit_card,cancelled,Chile,Montevideo,web,9.42,0.87,161.45,2025-12-18 04:32:18.745153
331,1763,554,2024-03-20,2,54.1,USD,paypal,cancelled,Argentina,Santiago,mobile_app,13.77,23.12,85.08,2025-12-18 04:32:18.745153
332,1954,737,2024-02-12,4,165.63,USD,transfer,shipped,Chile,Santiago,web,19.91,3.31,659.21,2025-12-18 04:32:18.745153
333,1931,672,2024-03-29,1,21.63,USD,transfer,shipped,Brazil,Sao Paulo,web,18.88,0.82,20.81,2025-12-18 04:32:18.745153
334,1402,720,2024-05-27,3,173.91,USD,credit_card,created,Chile,Buenos Aires,mobile_app,2.08,8.21,513.52,2025-12-18 04:32:18.745153
335,1345,618,2024-04-04,1,102.34,USD,transfer,delivered,Brazil,Santiago,mobile_app,17.94,8.08,94.26,2025-12-18 04:32:18.745153
336,1962,682,2024-05-30,2,62.82,USD,transfer,paid,Brazil,Sao Paulo,web,3.2,24.58,101.06,2025-12-18 04:32:18.745153
337,1510,787,2024-01-02,1,56.7,USD,paypal,delivered,Chile,Sao Paulo,web,19.15,21.32,35.38,2025-12-18 04:32:18.745153
338,1146,799,2024-01-22,4,89.24,USD,credit_card,delivered,Brazil,Buenos Aires,web,7.07,29.45,327.51,2025-12-18 04:32:18.745153
339,1147,581,2024-11-08,3,199.81,USD,debit_card,cancelled,Brazil,Montevideo,mobile_app,8.88,21.35,578.08,2025-12-18 04:32:18.745153
340,1863,710,2024-11-23,2,47.96,USD,credit_card,shipped,Argentina,Montevideo,web,3.65,12.55,83.37,2025-12-18 04:32:18.745153
341,1710,649,2024-01-07,3,25.13,USD,transfer,cancelled,Argentina,Montevideo,web,4.02,20.97,54.42,2025-12-18 04:32:18.745153
342,1819,536,2024-07-24,3,119.08,USD,debit_card,paid,Brazil,Santiago,web,15.08,29.98,327.26,2025-12-18 04:32:18.745153
343,1488,558,2024-04-23,2,100.27,USD,credit_card,created,Uruguay,Montevideo,mobile_app,19.0,21.3,179.23999999999998,2025-12-18 04:32:18.745153
344,1928,630,2024-09-28,3,107.22,USD,credit_card,paid,Chile,Santiago,mobile_app,12.99,22.85,298.80999999999995,2025-12-18 04:32:18.745153
345,1935,701,2024-03-23,3,135.05,USD,credit_card,cancelled,Brazil,Santiago,mobile_app,14.89,28.15,377.00000000000006,2025-12-18 04:32:18.745153
346,1639,742,2024-06-27,1,57.09,USD,credit_card,cancelled,Chile,Sao Paulo,web,15.72,3.41,53.68000000000001,2025-12-18 04:32:18.745153
347,1550,534,2024-07-28,3,182.58,USD,paypal,cancelled,Argentina,Montevideo,web,6.73,21.14,526.6,2025-12-18 04:32:18.745153
